Medicine_ID,Medicine,Batch_ID,Expiry_Date
M017,Fentanyl Patch,M017_B0097,2031-01-16
M017,Fentanyl Patch,M017_B0018,2031-03-01
M017,Fentanyl Patch,M017_B0065,2031-03-18
M017,Fentanyl Patch,M017_B0012,2031-04-03
M017,Fentanyl Patch,M017_B0037,2031-04-29
M017,Fentanyl Patch,M017_B0007,2031-05-17
M017,Fentanyl Patch,M017_B0093,2031-06-01
M017,Fentanyl Patch,M017_B0052,2031-06-04
M017,Fentanyl Patch,M017_B0021,2031-06-13
M017,Fentanyl Patch,M017_B0096,2031-06-14
M017,Fentanyl Patch,M017_B0043,2031-07-24
M017,Fentanyl Patch,M017_B0049,2031-08-04
M017,Fentanyl Patch,M017_B0005,2031-08-15
M017,Fentanyl Patch,M017_B0095,2031-09-06
M017,Fentanyl Patch,M017_B0076,2031-09-08
M017,Fentanyl Patch,M017_B0089,2031-10-05
M017,Fentanyl Patch,M017_B0090,2031-10-05
M017,Fentanyl Patch,M017_B0082,2031-11-06
M017,Fentanyl Patch,M017_B0039,2031-11-13
M017,Fentanyl Patch,M017_B0068,2031-11-24
M017,Fentanyl Patch,M017_B0071,2031-12-17
M017,Fentanyl Patch,M017_B0019,2032-02-14
M017,Fentanyl Patch,M017_B0046,2032-03-10
M017,Fentanyl Patch,M017_B0058,2032-03-28
M017,Fentanyl Patch,M017_B0051,2032-05-16
M017,Fentanyl Patch,M017_B0023,2032-05-29
M017,Fentanyl Patch,M017_B0031,2032-06-09
M017,Fentanyl Patch,M017_B0020,2032-06-10
M017,Fentanyl Patch,M017_B0008,2032-07-22
M017,Fentanyl Patch,M017_B0024,2032-08-18
M017,Fentanyl Patch,M017_B0006,2032-08-30
M017,Fentanyl Patch,M017_B0070,2032-09-13
M017,Fentanyl Patch,M017_B0100,2032-10-01
M017,Fentanyl Patch,M017_B0075,2032-10-05
