Medicine_ID,Medicine,Batch_ID,Expiry_Date
M016,Terbutaline Inhaler,M016_B0022,2031-10-27
M016,Terbutaline Inhaler,M016_B0055,2031-11-13
M016,Terbutaline Inhaler,M016_B0063,2031-11-26
M016,Terbutaline Inhaler,M016_B0053,2032-01-27
M016,Terbutaline Inhaler,M016_B0026,2032-03-06
M016,Terbutaline Inhaler,M016_B0094,2032-03-08
M016,Terbutaline Inhaler,M016_B0095,2032-05-31
M016,Terbutaline Inhaler,M016_B0041,2032-06-25
M016,Terbutaline Inhaler,M016_B0044,2032-07-13
M016,Terbutaline Inhaler,M016_B0076,2032-09-09
M016,Terbutaline Inhaler,M016_B0105,2032-10-04
