Medicine_ID,Medicine,Batch_ID,Expiry_Date
M013,Cephalexin 500mg,M013_B0055,2032-01-23
M013,Cephalexin 500mg,M013_B0076,2032-02-02
M013,Cephalexin 500mg,M013_B0013,2032-03-27
M013,Cephalexin 500mg,M013_B0092,2032-05-06
M013,Cephalexin 500mg,M013_B0099,2032-05-15
M013,Cephalexin 500mg,M013_B0135,2032-05-22
M013,Cephalexin 500mg,M013_B0049,2032-05-23
M013,Cephalexin 500mg,M013_B0039,2032-07-25
M013,Cephalexin 500mg,M013_B0066,2032-08-13
M013,Cephalexin 500mg,M013_B0025,2032-09-04
M013,Cephalexin 500mg,M013_B0011,2032-09-13
M013,Cephalexin 500mg,M013_B0036,2032-09-27
M013,Cephalexin 500mg,M013_B0112,2032-09-27
