Medicine_ID,Medicine,Batch_ID,Expiry_Date
M016,Terbutaline Inhaler,M016_B0050,2029-06-24
M016,Terbutaline Inhaler,M016_B0024,2029-06-30
M016,Terbutaline Inhaler,M016_B0120,2029-07-21
M016,Terbutaline Inhaler,M016_B0126,2029-07-24
M016,Terbutaline Inhaler,M016_B0136,2029-07-30
M016,Terbutaline Inhaler,M016_B0033,2029-08-14
M016,Terbutaline Inhaler,M016_B0010,2029-09-01
M016,Terbutaline Inhaler,M016_B0065,2029-09-07
M016,Terbutaline Inhaler,M016_B0044,2029-09-11
M016,Terbutaline Inhaler,M016_B0054,2029-09-28
M016,Terbutaline Inhaler,M016_B0117,2029-10-06
M016,Terbutaline Inhaler,M016_B0057,2029-10-14
M016,Terbutaline Inhaler,M016_B0048,2029-10-24
M016,Terbutaline Inhaler,M016_B0122,2029-10-27
M016,Terbutaline Inhaler,M016_B0083,2029-11-19
M016,Terbutaline Inhaler,M016_B0070,2029-11-30
M016,Terbutaline Inhaler,M016_B0079,2029-12-17
M016,Terbutaline Inhaler,M016_B0107,2029-12-18
M016,Terbutaline Inhaler,M016_B0104,2029-12-19
M016,Terbutaline Inhaler,M016_B0130,2030-01-03
M016,Terbutaline Inhaler,M016_B0119,2030-02-26
M016,Terbutaline Inhaler,M016_B0008,2030-03-03
M016,Terbutaline Inhaler,M016_B0134,2030-03-09
M016,Terbutaline Inhaler,M016_B0058,2030-03-10
M016,Terbutaline Inhaler,M016_B0111,2030-03-22
M016,Terbutaline Inhaler,M016_B0022,2030-04-25
M016,Terbutaline Inhaler,M016_B0098,2030-05-05
M016,Terbutaline Inhaler,M016_B0074,2030-05-07
M016,Terbutaline Inhaler,M016_B0055,2030-05-28
M016,Terbutaline Inhaler,M016_B0045,2030-06-01
M016,Terbutaline Inhaler,M016_B0086,2030-07-18
M016,Terbutaline Inhaler,M016_B0032,2030-08-08
M016,Terbutaline Inhaler,M016_B0005,2030-08-12
M016,Terbutaline Inhaler,M016_B0046,2030-08-13
M016,Terbutaline Inhaler,M016_B0015,2030-09-23
M016,Terbutaline Inhaler,M016_B0021,2030-10-09
M016,Terbutaline Inhaler,M016_B0002,2030-11-02
M016,Terbutaline Inhaler,M016_B0040,2030-11-23
M016,Terbutaline Inhaler,M016_B0023,2030-12-16
M016,Terbutaline Inhaler,M016_B0043,2030-12-18
M016,Terbutaline Inhaler,M016_B0019,2031-01-02
M016,Terbutaline Inhaler,M016_B0067,2031-01-18
M016,Terbutaline Inhaler,M016_B0114,2031-01-29
M016,Terbutaline Inhaler,M016_B0006,2031-02-11
M016,Terbutaline Inhaler,M016_B0128,2031-02-19
M016,Terbutaline Inhaler,M016_B0080,2031-03-20
M016,Terbutaline Inhaler,M016_B0092,2031-05-07
M016,Terbutaline Inhaler,M016_B0109,2031-05-29
M016,Terbutaline Inhaler,M016_B0113,2031-06-11
M016,Terbutaline Inhaler,M016_B0094,2031-07-01
M016,Terbutaline Inhaler,M016_B0042,2031-07-02
M016,Terbutaline Inhaler,M016_B0073,2031-07-11
M016,Terbutaline Inhaler,M016_B0103,2031-07-27
M016,Terbutaline Inhaler,M016_B0036,2031-08-13
M016,Terbutaline Inhaler,M016_B0038,2031-08-21
M016,Terbutaline Inhaler,M016_B0072,2031-09-13
M016,Terbutaline Inhaler,M016_B0061,2031-09-16
M016,Terbutaline Inhaler,M016_B0062,2031-09-26
M016,Terbutaline Inhaler,M016_B0135,2031-10-09
M016,Terbutaline Inhaler,M016_B0012,2031-10-28
M016,Terbutaline Inhaler,M016_B0084,2031-11-02
M016,Terbutaline Inhaler,M016_B0127,2032-01-22
M016,Terbutaline Inhaler,M016_B0131,2032-03-06
M016,Terbutaline Inhaler,M016_B0085,2032-03-30
M016,Terbutaline Inhaler,M016_B0071,2032-04-16
M016,Terbutaline Inhaler,M016_B0041,2032-04-28
M016,Terbutaline Inhaler,M016_B0137,2032-05-10
M016,Terbutaline Inhaler,M016_B0133,2032-05-16
M016,Terbutaline Inhaler,M016_B0075,2032-06-18
M016,Terbutaline Inhaler,M016_B0063,2032-08-08
M016,Terbutaline Inhaler,M016_B0118,2032-08-26
M016,Terbutaline Inhaler,M016_B0009,2032-09-13
M016,Terbutaline Inhaler,M016_B0049,2032-09-14
M016,Terbutaline Inhaler,M016_B0077,2032-09-28
